Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
6324,CA-2015-104402,2015-06-17,2015-06-23,standard class,DB-13660,Duane Benoit,consumer,united states,newark,delaware,19711,east,TEC-MA-10000423,technology,machines,texas instruments ti-34 scientific calculator,65.97
6325,CA-2016-110289,2016-10-29,2016-11-02,standard class,NB-18655,Nona Balk,corporate,united states,san francisco,california,94109,west,OFF-PA-10002986,office supplies,paper,xerox 1898,33.4
6326,CA-2016-110289,2016-10-29,2016-11-02,standard class,NB-18655,Nona Balk,corporate,united states,san francisco,california,94109,west,OFF-EN-10001434,office supplies,envelopes,"strathmore #10 envelopes, ultimate white",210.84
6327,CA-2015-167927,2015-01-20,2015-01-26,standard class,XP-21865,Xylona Preis,consumer,united states,westland,michigan,48185,central,OFF-ST-10000760,office supplies,storage,eldon fold 'n roll cart system,13.98
6328,CA-2015-167927,2015-01-20,2015-01-26,standard class,XP-21865,Xylona Preis,consumer,united states,westland,michigan,48185,central,FUR-FU-10002918,furniture,furnishings,eldon clustermat chair mat with cordless antistatic protection,272.94
6329,CA-2015-167927,2015-01-20,2015-01-26,standard class,XP-21865,Xylona Preis,consumer,united states,westland,michigan,48185,central,OFF-BI-10000605,office supplies,binders,"acco pressboard covers with storage hooks, 9 1/2"" x 11"", executive red",19.05
6330,CA-2015-167927,2015-01-20,2015-01-26,standard class,XP-21865,Xylona Preis,consumer,united states,westland,michigan,48185,central,OFF-AP-10002311,office supplies,appliances,"holmes replacement filter for hepa air cleaner, very large room, hepa filter",247.716
6331,CA-2015-167927,2015-01-20,2015-01-26,standard class,XP-21865,Xylona Preis,consumer,united states,westland,michigan,48185,central,OFF-ST-10003123,office supplies,storage,fellowes bases and tops for staxonsteel/high-stak systems,66.58
6332,CA-2015-167927,2015-01-20,2015-01-26,standard class,XP-21865,Xylona Preis,consumer,united states,westland,michigan,48185,central,OFF-AR-10004456,office supplies,art,panasonic kp-4abk battery-operated pencil sharpener,43.92
6333,CA-2015-167927,2015-01-20,2015-01-26,standard class,XP-21865,Xylona Preis,consumer,united states,westland,michigan,48185,central,FUR-FU-10002268,furniture,furnishings,ultra door push plate,14.73
6334,CA-2015-167927,2015-01-20,2015-01-26,standard class,XP-21865,Xylona Preis,consumer,united states,westland,michigan,48185,central,OFF-BI-10004364,office supplies,binders,storex dura pro binders,29.7
6335,CA-2015-133305,2015-07-11,2015-07-15,standard class,MH-17455,Mark Hamilton,consumer,united states,new york city,new york,10011,east,OFF-PA-10001970,office supplies,paper,xerox 1881,49.12
6336,CA-2015-133305,2015-07-11,2015-07-15,standard class,MH-17455,Mark Hamilton,consumer,united states,new york city,new york,10011,east,OFF-BI-10002954,office supplies,binders,newell 3-hole punched plastic slotted magazine holders for binders,18.28
6337,CA-2017-165995,2017-08-30,2017-09-06,standard class,BG-11740,Bruce Geld,consumer,united states,los angeles,california,90008,west,FUR-FU-10000672,furniture,furnishings,"executive impressions 10"" spectator wall clock",47.04
6338,CA-2017-165995,2017-08-30,2017-09-06,standard class,BG-11740,Bruce Geld,consumer,united states,los angeles,california,90008,west,TEC-PH-10004908,technology,phones,panasonic kx ts3282w corded phone,339.96
6339,CA-2018-143112,2018-10-05,2018-10-09,standard class,TS-21370,Todd Sumrall,corporate,united states,new york city,new york,10035,east,TEC-PH-10003095,technology,phones,samsung hm1900 bluetooth headset,87.8
6340,CA-2018-143112,2018-10-05,2018-10-09,standard class,TS-21370,Todd Sumrall,corporate,united states,new york city,new york,10035,east,FUR-CH-10002880,furniture,chairs,"global high-back leather tilter, burgundy",221.382
6342,US-2017-105830,2017-12-31,2018-01-02,first class,DB-13660,Duane Benoit,consumer,united states,lancaster,ohio,43130,east,OFF-ST-10002554,office supplies,storage,tennsco industrial shelving,156.512
6343,CA-2016-146255,2016-03-07,2016-03-10,first class,EM-14140,Eugene Moren,home office,united states,newark,delaware,19711,east,TEC-AC-10004469,technology,accessories,microsoft sculpt comfort mouse,119.85
6344,CA-2016-146255,2016-03-07,2016-03-10,first class,EM-14140,Eugene Moren,home office,united states,newark,delaware,19711,east,OFF-BI-10000309,office supplies,binders,"gbc twin loop wire binding elements, 9/16"" spine, black",30.44
6345,CA-2016-146255,2016-03-07,2016-03-10,first class,EM-14140,Eugene Moren,home office,united states,newark,delaware,19711,east,OFF-BI-10001765,office supplies,binders,wilson jones heavy-duty casebound ring binders with metal hinges,69.28
6347,CA-2018-104822,2018-10-20,2018-10-20,same day,RB-19465,Rick Bensley,home office,united states,new york city,new york,10024,east,OFF-LA-10002034,office supplies,labels,avery 478,24.55
6348,CA-2016-104486,2016-05-01,2016-05-06,standard class,PO-18850,Patrick O'Brill,consumer,united states,san francisco,california,94109,west,OFF-BI-10000309,office supplies,binders,"gbc twin loop wire binding elements, 9/16"" spine, black",12.176
6349,CA-2016-104486,2016-05-01,2016-05-06,standard class,PO-18850,Patrick O'Brill,consumer,united states,san francisco,california,94109,west,OFF-ST-10000876,office supplies,storage,eldon simplefile box office,37.32
6350,CA-2016-104486,2016-05-01,2016-05-06,standard class,PO-18850,Patrick O'Brill,consumer,united states,san francisco,california,94109,west,OFF-SU-10002573,office supplies,supplies,"acme 10"" easy grip assistive scissors",35.06
6351,CA-2018-161557,2018-09-03,2018-09-08,standard class,AG-10900,Arthur Gainer,consumer,united states,dallas,texas,75217,central,FUR-FU-10004622,furniture,furnishings,eldon advantage foldable chair mats for low pile carpets,108.4
6352,CA-2018-161130,2018-11-03,2018-11-08,standard class,BF-11275,Beth Fritzler,corporate,united states,miami,florida,33178,south,TEC-PH-10002549,technology,phones,polycom soundpoint ip 450 voip phone,361.376
6353,US-2016-161347,2016-09-13,2016-09-19,standard class,HG-14845,Harry Greene,consumer,united states,philadelphia,pennsylvania,19120,east,OFF-BI-10004209,office supplies,binders,"fellowes twister kit, gray/clear, 3/pkg",2.412
6354,US-2016-109015,2016-09-06,2016-09-12,standard class,BS-11590,Brendan Sweed,corporate,united states,new york city,new york,10011,east,OFF-AP-10001962,office supplies,appliances,black & decker filter for double action dustbuster cordless vac bldv7210,8.39
6355,US-2016-109015,2016-09-06,2016-09-12,standard class,BS-11590,Brendan Sweed,corporate,united states,new york city,new york,10011,east,TEC-PH-10002922,technology,phones,shoretel shorephone ip 230 voip phone,337.98
6356,CA-2015-110611,2015-10-06,2015-10-13,standard class,JD-16015,Joy Daniels,consumer,united states,philadelphia,pennsylvania,19120,east,OFF-ST-10000642,office supplies,storage,"tennsco lockers, gray",83.92
6357,CA-2018-139080,2018-01-23,2018-01-28,standard class,CS-12250,Chris Selesnick,corporate,united states,seattle,washington,98103,west,OFF-BI-10001757,office supplies,binders,pressboard hanging data binders for unburst sheets,19.68
6358,CA-2018-139080,2018-01-23,2018-01-28,standard class,CS-12250,Chris Selesnick,corporate,united states,seattle,washington,98103,west,OFF-PA-10004621,office supplies,paper,xerox 212,25.92
6359,CA-2018-139080,2018-01-23,2018-01-28,standard class,CS-12250,Chris Selesnick,corporate,united states,seattle,washington,98103,west,OFF-PA-10002262,office supplies,paper,xerox 192,6.48
6360,CA-2018-139080,2018-01-23,2018-01-28,standard class,CS-12250,Chris Selesnick,corporate,united states,seattle,washington,98103,west,TEC-PH-10004100,technology,phones,griffin gc17055 auxiliary audio cable,86.352
6361,CA-2016-115693,2016-12-10,2016-12-15,standard class,FC-14245,Frank Carlisle,home office,united states,los angeles,california,90032,west,OFF-AR-10003582,office supplies,art,"boston electric pencil sharpener, model 1818, charcoal black",56.3
6362,US-2015-107993,2015-11-25,2015-11-30,standard class,SE-20110,Sanjit Engle,consumer,united states,springfield,oregon,97477,west,OFF-AR-10003179,office supplies,art,dixon ticonderoga core-lock colored pencils,51.016
6363,CA-2018-110443,2018-11-21,2018-11-25,standard class,CK-12205,Chloris Kastensmidt,consumer,united states,renton,washington,98059,west,OFF-BI-10001670,office supplies,binders,vinyl sectional post binders,150.8
6365,CA-2018-110443,2018-11-21,2018-11-25,standard class,CK-12205,Chloris Kastensmidt,consumer,united states,renton,washington,98059,west,OFF-PA-10003797,office supplies,paper,xerox 209,51.84
6366,CA-2018-144848,2018-04-04,2018-04-05,first class,DS-13030,Darrin Sayre,home office,united states,new york city,new york,10009,east,TEC-PH-10004006,technology,phones,panasonic kx - ts880b telephone,41.22
6367,CA-2018-144848,2018-04-04,2018-04-05,first class,DS-13030,Darrin Sayre,home office,united states,new york city,new york,10009,east,OFF-SU-10000646,office supplies,supplies,premier automatic letter opener,240.37
6368,CA-2018-144848,2018-04-04,2018-04-05,first class,DS-13030,Darrin Sayre,home office,united states,new york city,new york,10009,east,TEC-PH-10002262,technology,phones,lg electronics tone+ hbs-730 bluetooth headset,119.02
6369,US-2018-147998,2018-05-19,2018-05-24,standard class,SA-20830,Sue Ann Reed,consumer,united states,san jose,california,95123,west,OFF-BI-10002082,office supplies,binders,gbc twin loop wire binding elements,133.12
6370,CA-2017-103919,2017-10-03,2017-10-07,standard class,TP-21565,Tracy Poddar,corporate,united states,grand prairie,texas,75051,central,FUR-FU-10001756,furniture,furnishings,"eldon expressions desk accessory, wood photo frame, mahogany",38.08
6371,CA-2017-113425,2017-11-21,2017-11-21,same day,JK-16120,Julie Kriz,home office,united states,new york city,new york,10009,east,FUR-BO-10002598,furniture,bookcases,"hon metal bookcases, putty",113.568
6372,CA-2018-143035,2018-10-03,2018-10-05,second class,CC-12430,Chuck Clark,home office,united states,new york city,new york,10009,east,FUR-FU-10001934,furniture,furnishings,magnifier swing arm lamp,83.92
6373,CA-2018-143035,2018-10-03,2018-10-05,second class,CC-12430,Chuck Clark,home office,united states,new york city,new york,10009,east,OFF-AR-10001130,office supplies,art,"quartet alpha white chalk, 12/pack",6.63
6374,CA-2018-143035,2018-10-03,2018-10-05,second class,CC-12430,Chuck Clark,home office,united states,new york city,new york,10009,east,TEC-AC-10002049,technology,accessories,logitech g19 programmable gaming keyboard,371.97
6376,CA-2015-107811,2015-04-29,2015-05-03,standard class,LA-16780,Laura Armstrong,corporate,united states,memphis,tennessee,38109,south,OFF-ST-10000798,office supplies,storage,2300 heavy-duty transfer file systems by perma,99.92
6377,CA-2017-163216,2017-10-07,2017-10-10,first class,AW-10930,Arthur Wiediger,home office,united states,philadelphia,pennsylvania,19143,east,OFF-LA-10000134,office supplies,labels,avery 511,4.928
6378,US-2017-116442,2017-12-15,2017-12-22,standard class,BP-11230,Benjamin Patterson,consumer,united states,los angeles,california,90004,west,FUR-FU-10002364,furniture,furnishings,"eldon expressions wood desk accessories, oak",14.76
6379,CA-2018-150623,2018-04-10,2018-04-14,standard class,DB-13360,Dennis Bolton,home office,united states,waterbury,connecticut,6708,east,TEC-AC-10004571,technology,accessories,logitech g700s rechargeable gaming mouse,99.99
6380,CA-2018-150623,2018-04-10,2018-04-14,standard class,DB-13360,Dennis Bolton,home office,united states,waterbury,connecticut,6708,east,OFF-ST-10003692,office supplies,storage,recycled steel personal file for hanging file folders,286.15
6381,US-2015-163797,2015-04-08,2015-04-13,standard class,PC-19000,Pauline Chand,home office,united states,chandler,arizona,85224,west,OFF-FA-10001883,office supplies,fasteners,"alliance super-size bands, assorted sizes",49.792
6382,CA-2017-127236,2017-03-29,2017-04-02,standard class,TB-21595,Troy Blackwell,consumer,united states,springfield,ohio,45503,east,FUR-BO-10004015,furniture,bookcases,"bush andora bookcase, maple/graphite gray finish",299.975
6383,CA-2017-127236,2017-03-29,2017-04-02,standard class,TB-21595,Troy Blackwell,consumer,united states,springfield,ohio,45503,east,TEC-PH-10000141,technology,phones,clearsounds a400,158.376
6384,US-2018-104661,2018-01-15,2018-01-18,first class,TB-21250,Tim Brockman,consumer,united states,austin,texas,78745,central,OFF-BI-10001597,office supplies,binders,"wilson jones ledger-size, piano-hinge binder, 2"", blue",32.784
6385,US-2018-104661,2018-01-15,2018-01-18,first class,TB-21250,Tim Brockman,consumer,united states,austin,texas,78745,central,TEC-AC-10003628,technology,accessories,logitech 910-002974 m325 wireless mouse for web scrolling,47.984
6386,US-2018-104661,2018-01-15,2018-01-18,first class,TB-21250,Tim Brockman,consumer,united states,austin,texas,78745,central,TEC-AC-10002331,technology,accessories,"maxell 74 minute cdr, 10/pack",62.592
6387,US-2018-104661,2018-01-15,2018-01-18,first class,TB-21250,Tim Brockman,consumer,united states,austin,texas,78745,central,OFF-BI-10001098,office supplies,binders,acco d-ring binder w/dubllock,4.276
6388,CA-2015-134103,2015-01-30,2015-02-04,standard class,MV-18190,Mike Vittorini,consumer,united states,detroit,michigan,48234,central,OFF-PA-10001204,office supplies,paper,xerox 1972,10.56
6389,CA-2015-134103,2015-01-30,2015-02-04,standard class,MV-18190,Mike Vittorini,consumer,united states,detroit,michigan,48234,central,OFF-ST-10000991,office supplies,storage,space solutions hd industrial steel shelving.,229.94
6390,CA-2016-147529,2016-02-07,2016-02-11,standard class,DK-12835,Damala Kotsonis,corporate,united states,springfield,virginia,22153,south,OFF-EN-10000056,office supplies,envelopes,cameo buff policy envelopes,311.15
6391,CA-2016-147529,2016-02-07,2016-02-11,standard class,DK-12835,Damala Kotsonis,corporate,united states,springfield,virginia,22153,south,OFF-PA-10003349,office supplies,paper,xerox 1957,12.96
6392,CA-2017-129126,2017-12-14,2017-12-19,standard class,PK-19075,Pete Kriz,consumer,united states,new york city,new york,10011,east,OFF-PA-10001471,office supplies,paper,strathmore photo frame cards,14.62
6393,CA-2017-129126,2017-12-14,2017-12-19,standard class,PK-19075,Pete Kriz,consumer,united states,new york city,new york,10011,east,OFF-LA-10003190,office supplies,labels,avery 474,5.76
6394,CA-2017-129126,2017-12-14,2017-12-19,standard class,PK-19075,Pete Kriz,consumer,united states,new york city,new york,10011,east,OFF-FA-10000621,office supplies,fasteners,"oic colored binder clips, assorted sizes",21.48
6395,CA-2017-129126,2017-12-14,2017-12-19,standard class,PK-19075,Pete Kriz,consumer,united states,new york city,new york,10011,east,FUR-FU-10002937,furniture,furnishings,"ge 48"" fluorescent tube, cool white energy saver, 34 watts, 30/box",396.92
6396,CA-2017-129126,2017-12-14,2017-12-19,standard class,PK-19075,Pete Kriz,consumer,united states,new york city,new york,10011,east,OFF-ST-10004507,office supplies,storage,advantus rolling storage box,17.15
6397,CA-2017-129126,2017-12-14,2017-12-19,standard class,PK-19075,Pete Kriz,consumer,united states,new york city,new york,10011,east,OFF-BI-10000279,office supplies,binders,"acco recycled 2"" capacity laser printer hanging data binders",23.12
6398,CA-2018-131632,2018-10-31,2018-11-04,standard class,AH-10120,Adrian Hane,home office,united states,dallas,texas,75217,central,OFF-AR-10003651,office supplies,art,newell 350,5.248
